Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
202009,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,218797,99.246
202009,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,2939,1.333
202009,Swissport USA,,Swissport USA,,International,Europe,Deplaned,Cargo,Freighter,154000,69.854
202009,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,128,0.058
202009,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Cargo,Passenger,344825,156.413
202009,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Cargo,Passenger,314374,142.6
202009,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,2349770,1065.856
202009,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,46908,21.277
202009,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,522416,236.968
202009,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,4857833,2203.513
202009,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Express,Passenger,66973,30.379
202009,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,658429,298.663
202009,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Cargo,Passenger,3314556,1503.483
202009,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Express,Passenger,302,0.137
202009,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Mail,Passenger,76948,34.904
202009,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Cargo,Passenger,1278688,580.013
202009,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,8906,4.04
202009,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Mail,Passenger,96541,43.791
202009,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,3798924,1723.192
202009,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Express,Passenger,8879,4.028
202009,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,220132,99.852
202009,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,2026471,919.207
202009,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Express,Passenger,3330,1.51
202009,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,209207,94.896
202009,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Cargo,Passenger,540,0.245
202009,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Mail,Passenger,2897,1.314
202009,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Cargo,Passenger,1734311,786.683
202009,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Express,Passenger,1858,0.843
202009,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Mail,Passenger,111223,50.451
202009,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Cargo,Passenger,1220480,553.61
202009,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Express,Passenger,2490,1.129
202009,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Mail,Passenger,202672,91.932
202009,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Cargo,Passenger,3892,1.765
202009,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Express,Passenger,23,0.01
202009,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Mail,Passenger,5763,2.614
202009,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Cargo,Passenger,3974,1.803
202009,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Mail,Passenger,15889,7.207
202009,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Cargo,Passenger,290584,131.809
202009,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Express,Passenger,3686,1.672
202009,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Mail,Passenger,12723,5.771
202009,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Cargo,Passenger,275786,125.097
202009,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Express,Passenger,3539,1.605
202009,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Mail,Passenger,12994,5.894
202010,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,5739,2.603
202010,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,8532,3.87
202010,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,11907,5.401
202010,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,8680,3.937
202010,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,541938,245.823
202010,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,39313,17.832
202010,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,311615,141.349
202010,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Cargo,Passenger,142508,64.642
202010,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Express,Passenger,9470,4.296
202010,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Cargo,Passenger,89304,40.508
202010,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,223785,101.509
202010,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,13118,5.95
202010,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,254368,115.381
202010,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,13649,6.191
202010,"Air Transport International, Inc.",8C,"Air Transport International, Inc.",8C,Domestic,US,Deplaned,Cargo,Freighter,6587472,2988.077
202010,"Air Transport International, Inc.",8C,"Air Transport International, Inc.",8C,Domestic,US,Enplaned,Cargo,Freighter,6663421,3022.528
202010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,198404,89.996
202010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,2863,1.299
202010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,40227,18.247
202010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,209070,94.834
202010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,1918,0.87
202010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,132491,60.098
202010,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,20532,9.313
202010,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,1209627,548.687
202010,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,21839,9.906
202010,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,465539,211.168
202010,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,64892,29.435
202010,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,527892,239.452
202010,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,77797,35.289
202010,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,482322,218.781
202010,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,392288,177.942
202010,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,310149,140.684
202010,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,22791,10.338
202010,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,131438,59.62
202010,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1502102,681.353
202010,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,123638,56.082
202010,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,1166165,528.972
202010,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,International,Asia,Enplaned,Cargo,Freighter,1777612,806.325
202010,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,1216428,551.772
202010,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,112015,50.81
202010,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,630263,285.887
202010,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,75222,34.121
202010,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,599584,271.971
202010,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,26610,12.07
202010,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,408348,185.227
202010,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,7401,3.357
202010,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1386355,628.851
202010,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,1083731,491.58
202010,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,128567,58.318
202010,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,129483,58.733
202010,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1305197,592.037
202010,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,714907,324.282
202010,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,16143,7.322
202010,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,50212,22.776
202010,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Cargo,Passenger,230257,104.445
202010,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Cargo,Passenger,91344,41.434
202010,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,536906,243.541
202010,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,221721,100.573
202010,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,104435,47.372
202010,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,827748,375.466
202010,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,2188822,992.85
202010,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,17875,8.108
202010,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,122341,55.494
202010,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,1329530,603.075
202010,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,6514,2.955
202010,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Mail,Passenger,7964,3.612
202010,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,2818105,1278.292
202010,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,2673377,1212.644
202010,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,302588,137.254
202010,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,634591,287.85
202010,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,5953,2.7
202010,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,6880,3.121
202010,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,60,0.027
202010,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,4883,2.215
202010,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,1426,0.647
202010,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,12503,5.671
202010,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,1456901,660.85
202010,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,92295,41.865
202010,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,606862,275.273
202010,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,96601,43.818
202010,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,487904,221.313
202010,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,40651,18.439
202010,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,256790,116.48
202010,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,4175768,1894.128
202010,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,2267845,1028.694
202010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,914285,414.72
202010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,333004,151.051
202010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,42075,19.085
202010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,6316,2.865
202010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,86586,39.275
202010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,936646,424.863
202010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,96306,43.684
202010,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,210806,95.622
202010,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,732860,332.425
202010,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,16319,7.402
202010,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,268237,121.672
202010,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,96573,43.806
202010,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Cargo,Passenger,163611,74.214
202010,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Express,Passenger,1669,0.757
202010,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Mail,Passenger,6642,3.013
202010,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Cargo,Passenger,40521,18.38
202010,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Express,Passenger,413,0.187
202010,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Mail,Passenger,9959,4.517
202010,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,38630,17.523
202010,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,4071,1.847
202010,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,106256,48.198
202010,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,68703,31.164
202010,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,5392,2.446
202010,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,13188,5.982
202010,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,329668,149.537
202010,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,264223,119.852
202010,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,5383,2.442
202010,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,6605,2.996
202010,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,4397,1.994
202010,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,8864,4.021
202010,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,320736,145.486
202010,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Mail,Passenger,1166,0.529
202010,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,369502,167.606
202010,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,26579,12.056
202010,Swissport USA,,Swissport USA,,International,Europe,Deplaned,Cargo,Freighter,134000,60.782
202010,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,763,0.346
202010,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Cargo,Passenger,41835,18.976
202010,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Cargo,Passenger,36408,16.515
202010,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Cargo,Passenger,230614,104.607
202010,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Cargo,Passenger,361126,163.807
202010,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,3160530,1433.616
202010,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,42934,19.475
202010,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,711257,322.626
202010,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,5616149,2547.485
202010,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Express,Passenger,66395,30.117
202010,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,698345,316.769
202010,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Cargo,Passenger,4833962,2192.685
202010,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Express,Passenger,6982,3.167
202010,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Mail,Passenger,70428,31.946
202010,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Cargo,Passenger,1522819,690.751
202010,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,10592,4.805
202010,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Mail,Passenger,166118,75.351
202010,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,2408536,1092.512
202010,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,127050,57.63
202010,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,1074114,487.218
202010,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Express,Passenger,8189,3.715
